symbol,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,composite_score,rank
138490,0,0,0,0,0,0.2,732
003070,0,0,0,0,0,0.2,733
003075,0,0,0,0,0,0.2,734
450140,0,0,0,0,0,0.2,735
45014K,0,0,0,0,0,0.2,736
002025,0,0,0,0,0,0.2,737
120110,0,0,0,0,0,0.2,738
120115,0,0,0,0,0,0.2,739
021240,0,0,0,0,0,0.2,740
036420,0,0,0,0,0,0.2,741
024720,0,0,0,0,0,0.2,742
192400,0,0,0,0,0,0.2,743
284740,0,0,0,0,0,0.2,744
264900,0,0,0,0,0,0.2,745
26490K,0,0,0,0,0,0.2,746
005740,0,0,0,0,0,0.2,747
005745,0,0,0,0,0,0.2,748
259960,0,0,0,0,0,0.2,749
020120,0,0,0,0,0,0.2,750
001420,0,0,0,0,0,0.2,751
055490,0,0,0,0,0,0.2,752
078000,0,0,0,0,0,0.2,753
214420,0,0,0,0,0,0.2,754
019180,0,0,0,0,0,0.2,755
363280,0,0,0,0,0,0.2,756
36328K,0,0,0,0,0,0.2,757
091810,0,0,0,0,0,0.2,758
004870,0,0,0,0,0,0.2,759
034230,0,0,0,0,0,0.2,760
039490,0,0,0,0,0,0.2,761
014580,0,0,0,0,0,0.2,762
015890,0,0,0,0,0,0.2,763
006890,0,0,0,0,0,0.2,764
003240,0,0,0,0,0,0.2,765
011280,0,0,0,0,0,0.2,766
004100,0,0,0,0,0,0.2,767
004105,0,0,0,0,0,0.2,768
009410,0,0,0,0,0,0.2,769
009415,0,0,0,0,0,0.2,770
039130,0,0,0,0,0,0.2,771
352820,0,0,0,0,0,0.2,772
071090,0,0,0,0,0,0.2,773
000080,0,0,0,0,0,0.2,774
000087,0,0,0,0,0,0.2,775
000140,0,0,0,0,0,0.2,776
000145,0,0,0,0,0,0.2,777
152550,0,0,0,0,0,0.2,778
036460,0,0,0,0,0,0.2,779
005430,0,0,0,0,0,0.2,780
005690,0,0,0,0,0,0.2,781
036580,0,0,0,0,0,0.2,782
004720,0,0,0,0,0,0.2,783
028670,0,0,0,0,0,0.2,784
010820,0,0,0,0,0,0.2,785
016800,0,0,0,0,0,0.2,786
001020,0,0,0,0,0,0.2,787
090080,0,0,0,0,0,0.2,788
010770,0,0,0,0,0,0.2,789
022100,0,0,0,0,0,0.2,790
058430,0,0,0,0,0,0.2,791
047050,0,0,0,0,0,0.2,792
003670,0,0,0,0,0,0.2,793
017810,0,0,0,0,0,0.2,794
103140,0,0,0,0,0,0.2,795
005810,0,0,0,0,0,0.2,796
950210,0,0,0,0,0,0.2,797
009810,0,0,0,0,0,0.2,798
086790,0,0,0,0,0,0.2,799
293480,0,0,0,0,0,0.2,800
071050,0,0,0,0,0,0.2,801
071055,0,0,0,0,0,0.2,802
010040,0,0,0,0,0,0.2,803
025540,0,0,0,0,0,0.2,804
010100,0,0,0,0,0,0.2,805
004090,0,0,0,0,0,0.2,806
002200,0,0,0,0,0,0.2,807
002960,0,0,0,0,0,0.2,808
000240,0,0,0,0,0,0.2,809
123890,0,0,0,0,0,0.2,810
015760,0,0,0,0,0,0.2,811
006200,0,0,0,0,0,0.2,812
027970,0,0,0,0,0,0.2,813
023350,0,0,0,0,0,0.2,814
025890,0,0,0,0,0,0.2,815
000970,0,0,0,0,0,0.2,816
104700,0,0,0,0,0,0.2,817
017960,0,0,0,0,0,0.2,818
161890,0,0,0,0,0,0.2,819
161390,0,0,0,0,0,0.2,820
128940,0,0,0,0,0,0.2,821
009240,0,0,0,0,0,0.2,822
020000,0,0,0,0,0,0.2,823
003680,0,0,0,0,0,0.2,824
105630,0,0,0,0,0,0.2,825
069640,0,0,0,0,0,0.2,826
016450,0,0,0,0,0,0.2,827
010420,0,0,0,0,0,0.2,828
009180,0,0,0,0,0,0.2,829
213500,0,0,0,0,0,0.2,830
034830,0,0,0,0,0,0.2,831
007280,0,0,0,0,0,0.2,832
047810,0,0,0,0,0,0.2,833
123690,0,0,0,0,0,0.2,834
003350,0,0,0,0,0,0.2,835
011500,0,0,0,0,0,0.2,836
002390,0,0,0,0,0,0.2,837
053690,0,0,0,0,0,0.2,838
042700,0,0,0,0,0,0.2,839
008930,0,0,0,0,0,0.2,840
014680,0,0,0,0,0,0.2,841
004710,0,0,0,0,0,0.2,842
004150,0,0,0,0,0,0.2,843
025750,0,0,0,0,0,0.2,844
004960,0,0,0,0,0,0.2,845
011700,0,0,0,0,0,0.2,846
001750,0,0,0,0,0,0.2,847
001755,0,0,0,0,0,0.2,848
018880,0,0,0,0,0,0.2,849
009420,0,0,0,0,0,0.2,850
180640,0,0,0,0,0,0.2,851
18064K,0,0,0,0,0,0.2,852
009460,0,0,0,0,0,0.2,853
372910,0,0,0,0,0,0.2,854
000880,0,0,0,0,0,0.2,855
00088K,0,0,0,0,0,0.2,856
452260,0,0,0,0,0,0.2,857
45226K,0,0,0,0,0,0.2,858
451800,0,0,0,0,0,0.2,859
489790,0,0,0,0,0,0.2,860
014130,0,0,0,0,0,0.2,861
300720,0,0,0,0,0,0.2,862
002220,0,0,0,0,0,0.2,863
006390,0,0,0,0,0,0.2,864
003300,0,0,0,0,0,0.2,865
051600,0,0,0,0,0,0.2,866
052690,0,0,0,0,0,0.2,867
130660,0,0,0,0,0,0.2,868
002320,0,0,0,0,0,0.2,869
003480,0,0,0,0,0,0.2,870
088350,0,0,0,0,0,0.2,871
000370,0,0,0,0,0,0.2,872
009830,0,0,0,0,0,0.2,873
009835,0,0,0,0,0,0.2,874
272210,0,0,0,0,0,0.2,875
012450,0,0,0,0,0,0.2,876
082740,0,0,0,0,0,0.2,877
042660,0,0,0,0,0,0.2,878
000885,0,0,0,0,0,0.2,879
003530,0,0,0,0,0,0.2,880
003535,0,0,0,0,0,0.2,881
195870,0,0,0,0,0,0.2,882
101530,0,0,0,0,0,0.2,883
143210,0,0,0,0,0,0.2,884
000720,0,0,0,0,0,0.2,885
000725,0,0,0,0,0,0.2,886
453340,0,0,0,0,0,0.2,887
086280,0,0,0,0,0,0.2,888
064350,0,0,0,0,0,0.2,889
079430,0,0,0,0,0,0.2,890
079980,0,0,0,0,0,0.2,891
005010,0,0,0,0,0,0.2,892
000540,0,0,0,0,0,0.2,893
000545,0,0,0,0,0,0.2,894
003280,0,0,0,0,0,0.2,895
012330,0,0,0,0,0,0.2,896
069960,0,0,0,0,0,0.2,897
004560,0,0,0,0,0,0.2,898
004310,0,0,0,0,0,0.2,899
017800,0,0,0,0,0,0.2,900
307950,0,0,0,0,0,0.2,901
011210,0,0,0,0,0,0.2,902
004020,0,0,0,0,0,0.2,903
005440,0,0,0,0,0,0.2,904
005380,0,0,0,0,0,0.2,905
005387,0,0,0,0,0,0.2,906
005389,0,0,0,0,0,0.2,907
005385,0,0,0,0,0,0.2,908
001500,0,0,0,0,0,0.2,909
011760,0,0,0,0,0,0.2,910
227840,0,0,0,0,0,0.2,911
126560,0,0,0,0,0,0.2,912
001450,0,0,0,0,0,0.2,913
057050,0,0,0,0,0,0.2,914
093240,0,0,0,0,0,0.2,915
003010,0,0,0,0,0,0.2,916
111110,0,0,0,0,0,0.2,917
008770,0,0,0,0,0,0.2,918
008775,0,0,0,0,0,0.2,919
378850,0,0,0,0,0,0.2,920
241590,0,0,0,0,0,0.2,921
006060,0,0,0,0,0,0.2,922
013520,0,0,0,0,0,0.2,923
010690,0,0,0,0,0,0.2,924
133820,0,0,0,0,0,0.2,925
010660,0,0,0,0,0,0.2,926
000850,0,0,0,0,0,0.2,927
016580,0,0,0,0,0,0.2,928
032560,0,0,0,0,0,0.2,929
004800,0,0,0,0,0,0.2,930
094280,0,0,0,0,0,0.2,931
298040,0,0,0,0,0,0.2,932
298020,0,0,0,0,0,0.2,933
093370,0,0,0,0,0,0.2,934
005870,0,0,0,0,0,0.2,935
